,name,date,rating
2403,Atletico Madrid,22 Dec 2017,2677
2404,Atletico Madrid,16 Dec 2017,2695
2405,Atletico Madrid,10 Dec 2017,2693
2406,Atletico Madrid,05 Dec 2017,2690
2407,Atletico Madrid,02 Dec 2017,2688
2408,Atletico Madrid,25 Nov 2017,2684
2409,Atletico Madrid,22 Nov 2017,2676
2410,Atletico Madrid,18 Nov 2017,2665
2411,Atletico Madrid,04 Nov 2017,2663
2412,Atletico Madrid,31 Oct 2017,2659
2413,Atletico Madrid,28 Oct 2017,2669
2414,Atletico Madrid,22 Oct 2017,2676
2415,Atletico Madrid,18 Oct 2017,2669
2416,Atletico Madrid,14 Oct 2017,2679
2417,Atletico Madrid,30 Sep 2017,2677
2418,Atletico Madrid,27 Sep 2017,2684
2419,Atletico Madrid,23 Sep 2017,2696
2420,Atletico Madrid,20 Sep 2017,2689
2421,Atletico Madrid,16 Sep 2017,2682
2422,Atletico Madrid,12 Sep 2017,2679
2423,Atletico Madrid,09 Sep 2017,2681
2424,Atletico Madrid,26 Aug 2017,2688
2425,Atletico Madrid,19 Aug 2017,2678
2426,Atletico Madrid,06 Dec 2016,2683
2427,Atletico Madrid,03 Dec 2016,2690
2428,Atletico Madrid,27 Nov 2016,2699
2429,Atletico Madrid,23 Nov 2016,2694
2430,Atletico Madrid,19 Nov 2016,2690
2431,Atletico Madrid,05 Nov 2016,2707
2432,Atletico Madrid,01 Nov 2016,2731
2433,Atletico Madrid,29 Oct 2016,2728
2434,Atletico Madrid,23 Oct 2016,2725
2435,Atletico Madrid,19 Oct 2016,2741
2436,Atletico Madrid,15 Oct 2016,2737
2437,Atletico Madrid,02 Oct 2016,2733
2438,Atletico Madrid,28 Sep 2016,2728
2439,Atletico Madrid,25 Sep 2016,2716
2440,Atletico Madrid,21 Sep 2016,2714
2441,Atletico Madrid,17 Sep 2016,2710
2442,Atletico Madrid,13 Sep 2016,2705
2443,Atletico Madrid,10 Sep 2016,2700
2444,Atletico Madrid,27 Aug 2016,2689
2445,Atletico Madrid,21 Aug 2016,2695
2446,Atletico Madrid,28 May 2016,2704
2447,Atletico Madrid,14 May 2016,2714
2448,Atletico Madrid,08 May 2016,2709
2449,Atletico Madrid,03 May 2016,2729
2450,Atletico Madrid,30 Apr 2016,2737
2451,Atletico Madrid,27 Apr 2016,2735
2452,Atletico Madrid,23 Apr 2016,2724
2453,Atletico Madrid,20 Apr 2016,2721
2454,Atletico Madrid,17 Apr 2016,2714
2455,Atletico Madrid,13 Apr 2016,2712
2456,Atletico Madrid,09 Apr 2016,2693
2457,Atletico Madrid,05 Apr 2016,2687
2458,Atletico Madrid,02 Apr 2016,2693
2459,Atletico Madrid,19 Mar 2016,2689
2460,Atletico Madrid,15 Mar 2016,2708
2461,Atletico Madrid,12 Mar 2016,2705
2462,Atletico Madrid,06 Mar 2016,2701
2463,Atletico Madrid,01 Mar 2016,2694
2464,Atletico Madrid,27 Feb 2016,2688
2465,Atletico Madrid,24 Feb 2016,2673
2466,Atletico Madrid,21 Feb 2016,2678
2467,Atletico Madrid,14 Feb 2016,2684
2468,Atletico Madrid,06 Feb 2016,2680
2469,Atletico Madrid,30 Jan 2016,2676
2470,Atletico Madrid,24 Jan 2016,2682
2471,Atletico Madrid,16 Jan 2016,2688
2472,Atletico Madrid,10 Jan 2016,2681
2473,Atletico Madrid,02 Jan 2016,2672
2474,Atletico Madrid,30 Dec 2015,2670
2475,Atletico Madrid,20 Dec 2015,2665
2476,Atletico Madrid,13 Dec 2015,2683
2477,Atletico Madrid,08 Dec 2015,2679
2478,Atletico Madrid,05 Dec 2015,2673
2479,Atletico Madrid,28 Nov 2015,2668
2480,Atletico Madrid,25 Nov 2015,2665
2481,Atletico Madrid,22 Nov 2015,2661
2482,Atletico Madrid,08 Nov 2015,2657
2483,Atletico Madrid,03 Nov 2015,2655
2484,Atletico Madrid,30 Oct 2015,2662
2485,Atletico Madrid,25 Oct 2015,2669
2486,Atletico Madrid,21 Oct 2015,2663
2487,Atletico Madrid,18 Oct 2015,2659
2488,Atletico Madrid,04 Oct 2015,2651
2489,Atletico Madrid,30 Sep 2015,2649
2490,Atletico Madrid,26 Sep 2015,2668
2491,Atletico Madrid,22 Sep 2015,2682
2492,Atletico Madrid,19 Sep 2015,2680
2493,Atletico Madrid,15 Sep 2015,2675
2494,Atletico Madrid,12 Sep 2015,2667
2495,Atletico Madrid,30 Aug 2015,2675
2496,Atletico Madrid,22 Aug 2015,2657
2497,Atletico Madrid,23 May 2015,2655
2498,Atletico Madrid,17 May 2015,2662
2499,Atletico Madrid,10 May 2015,2670
2500,Atletico Madrid,02 May 2015,2677
2501,Atletico Madrid,29 Apr 2015,2684
2502,Atletico Madrid,25 Apr 2015,2678
2503,Atletico Madrid,22 Apr 2015,2674
2504,Atletico Madrid,18 Apr 2015,2681
2505,Atletico Madrid,14 Apr 2015,2678
2506,Atletico Madrid,11 Apr 2015,2677
2507,Atletico Madrid,07 Apr 2015,2683
2508,Atletico Madrid,04 Apr 2015,2678
2509,Atletico Madrid,21 Mar 2015,2675
2510,Atletico Madrid,17 Mar 2015,2672
2511,Atletico Madrid,14 Mar 2015,2663
2512,Atletico Madrid,08 Mar 2015,2670
2513,Atletico Madrid,01 Mar 2015,2675
2514,Atletico Madrid,25 Feb 2015,2678
2515,Atletico Madrid,21 Feb 2015,2693
2516,Atletico Madrid,15 Feb 2015,2690
2517,Atletico Madrid,07 Feb 2015,2716
2518,Atletico Madrid,31 Jan 2015,2689
2519,Atletico Madrid,24 Jan 2015,2682
2520,Atletico Madrid,18 Jan 2015,2679
2521,Atletico Madrid,11 Jan 2015,2677
2522,Atletico Madrid,03 Jan 2015,2688
2523,Atletico Madrid,21 Dec 2014,2685
2524,Atletico Madrid,14 Dec 2014,2673
2525,Atletico Madrid,09 Dec 2014,2691
2526,Atletico Madrid,06 Dec 2014,2689
2527,Atletico Madrid,30 Nov 2014,2685
2528,Atletico Madrid,26 Nov 2014,2682
2529,Atletico Madrid,22 Nov 2014,2673
2530,Atletico Madrid,09 Nov 2014,2667
2531,Atletico Madrid,04 Nov 2014,2684
2532,Atletico Madrid,01 Nov 2014,2681
2533,Atletico Madrid,26 Oct 2014,2680
2534,Atletico Madrid,22 Oct 2014,2676
2535,Atletico Madrid,19 Oct 2014,2673
2536,Atletico Madrid,04 Oct 2014,2669
2537,Atletico Madrid,01 Oct 2014,2691
2538,Atletico Madrid,27 Sep 2014,2681
2539,Atletico Madrid,24 Sep 2014,2670
2540,Atletico Madrid,20 Sep 2014,2666
2541,Atletico Madrid,16 Sep 2014,2674
2542,Atletico Madrid,13 Sep 2014,2689
2543,Atletico Madrid,30 Aug 2014,2674
2544,Atletico Madrid,25 Aug 2014,2671
2545,Atletico Madrid,24 May 2014,2679
2546,Atletico Madrid,17 May 2014,2691
2547,Atletico Madrid,11 May 2014,2688
2548,Atletico Madrid,04 May 2014,2697
2549,Atletico Madrid,30 Apr 2014,2723
2550,Atletico Madrid,27 Apr 2014,2706
2551,Atletico Madrid,22 Apr 2014,2700
2552,Atletico Madrid,18 Apr 2014,2703
2553,Atletico Madrid,13 Apr 2014,2700
2554,Atletico Madrid,09 Apr 2014,2696
2555,Atletico Madrid,06 Apr 2014,2684
2556,Atletico Madrid,01 Apr 2014,2681
2557,Atletico Madrid,29 Mar 2014,2677
2558,Atletico Madrid,26 Mar 2014,2670
2559,Atletico Madrid,23 Mar 2014,2667
2560,Atletico Madrid,15 Mar 2014,2662
2561,Atletico Madrid,11 Mar 2014,2659
2562,Atletico Madrid,08 Mar 2014,2652
2563,Atletico Madrid,02 Mar 2014,2645
2564,Atletico Madrid,23 Feb 2014,2642
2565,Atletico Madrid,19 Feb 2014,2674
2566,Atletico Madrid,15 Feb 2014,2666
2567,Atletico Madrid,08 Feb 2014,2663
2568,Atletico Madrid,02 Feb 2014,2690
2569,Atletico Madrid,26 Jan 2014,2681
2570,Atletico Madrid,19 Jan 2014,2677
2571,Atletico Madrid,11 Jan 2014,2684
2572,Atletico Madrid,05 Jan 2014,2683
2573,Atletico Madrid,22 Dec 2013,2678
2574,Atletico Madrid,15 Dec 2013,2675
2575,Atletico Madrid,11 Dec 2013,2668
2576,Atletico Madrid,30 Nov 2013,2660
2577,Atletico Madrid,26 Nov 2013,2654
2578,Atletico Madrid,23 Nov 2013,2657
2579,Atletico Madrid,10 Nov 2013,2649
2580,Atletico Madrid,06 Nov 2013,2654
2581,Atletico Madrid,03 Nov 2013,2650
2582,Atletico Madrid,31 Oct 2013,2645
2583,Atletico Madrid,27 Oct 2013,2641
2584,Atletico Madrid,22 Oct 2013,2633
2585,Atletico Madrid,19 Oct 2013,2626
2586,Atletico Madrid,06 Oct 2013,2643
2587,Atletico Madrid,01 Oct 2013,2641
2588,Atletico Madrid,28 Sep 2013,2630
2589,Atletico Madrid,24 Sep 2013,2613
2590,Atletico Madrid,21 Sep 2013,2610
2591,Atletico Madrid,18 Sep 2013,2603
2592,Atletico Madrid,14 Sep 2013,2595
2593,Atletico Madrid,01 Sep 2013,2592
2594,Atletico Madrid,25 Aug 2013,2580
2595,Atletico Madrid,19 Aug 2013,2570
2596,Atletico Madrid,01 Jun 2013,2557
2597,Atletico Madrid,26 May 2013,2549
2598,Atletico Madrid,12 May 2013,2556
2599,Atletico Madrid,08 May 2013,2564
2600,Atletico Madrid,04 May 2013,2556
2601,Atletico Madrid,27 Apr 2013,2561
2602,Atletico Madrid,21 Apr 2013,2569
2603,Atletico Madrid,14 Apr 2013,2559
2604,Atletico Madrid,07 Apr 2013,2552
2605,Atletico Madrid,31 Mar 2013,2554
2606,Atletico Madrid,17 Mar 2013,2556
2607,Atletico Madrid,10 Mar 2013,2545
2608,Atletico Madrid,03 Mar 2013,2560
2609,Atletico Madrid,24 Feb 2013,2561
2610,Atletico Madrid,17 Feb 2013,2556
2611,Atletico Madrid,10 Feb 2013,2541
2612,Atletico Madrid,03 Feb 2013,2555
2613,Atletico Madrid,27 Jan 2013,2549
2614,Atletico Madrid,20 Jan 2013,2577
2615,Atletico Madrid,13 Jan 2013,2569
2616,Atletico Madrid,06 Jan 2013,2563
2617,Atletico Madrid,21 Dec 2012,2567
2618,Atletico Madrid,16 Dec 2012,2563
2619,Atletico Madrid,09 Dec 2012,2569
2620,Atletico Madrid,01 Dec 2012,2561
2621,Atletico Madrid,25 Nov 2012,2566
2622,Atletico Madrid,18 Nov 2012,2554
2623,Atletico Madrid,11 Nov 2012,2548
2624,Atletico Madrid,04 Nov 2012,2541
2625,Atletico Madrid,28 Oct 2012,2557
2626,Atletico Madrid,21 Oct 2012,2550
2627,Atletico Madrid,07 Oct 2012,2542
2628,Atletico Madrid,30 Sep 2012,2533
2629,Atletico Madrid,23 Sep 2012,2527
2630,Atletico Madrid,20 Sep 2012,2521
2631,Atletico Madrid,16 Sep 2012,2510
2632,Atletico Madrid,03 Sep 2012,2505
2633,Atletico Madrid,27 Aug 2012,2490
2634,Atletico Madrid,20 Aug 2012,2477
2635,Atletico Madrid,13 May 2012,2477
2636,Atletico Madrid,05 May 2012,2467
2637,Atletico Madrid,02 May 2012,2458
2638,Atletico Madrid,29 Apr 2012,2462
2639,Atletico Madrid,22 Apr 2012,2463
2640,Atletico Madrid,15 Apr 2012,2451
2641,Atletico Madrid,11 Apr 2012,2440
2642,Atletico Madrid,08 Apr 2012,2446
2643,Atletico Madrid,01 Apr 2012,2462
2644,Atletico Madrid,25 Mar 2012,2448
2645,Atletico Madrid,21 Mar 2012,2462
2646,Atletico Madrid,18 Mar 2012,2453
2647,Atletico Madrid,11 Mar 2012,2465
2648,Atletico Madrid,03 Mar 2012,2457
2649,Atletico Madrid,26 Feb 2012,2456
2650,Atletico Madrid,19 Feb 2012,2460
2651,Atletico Madrid,11 Feb 2012,2463
2652,Atletico Madrid,05 Feb 2012,2464
2653,Atletico Madrid,30 Jan 2012,2464
2654,Atletico Madrid,21 Jan 2012,2452
2655,Atletico Madrid,15 Jan 2012,2431
2656,Atletico Madrid,07 Jan 2012,2418
2657,Atletico Madrid,18 Dec 2011,2416
2658,Atletico Madrid,11 Dec 2011,2437
2659,Atletico Madrid,04 Dec 2011,2455
2660,Atletico Madrid,26 Nov 2011,2444
2661,Atletico Madrid,20 Nov 2011,2447
2662,Atletico Madrid,06 Nov 2011,2438
2663,Atletico Madrid,30 Oct 2011,2451
2664,Atletico Madrid,27 Oct 2011,2442
2665,Atletico Madrid,23 Oct 2011,2459
2666,Atletico Madrid,15 Oct 2011,2464
2667,Atletico Madrid,02 Oct 2011,2467
2668,Atletico Madrid,24 Sep 2011,2469
2669,Atletico Madrid,21 Sep 2011,2474
2670,Atletico Madrid,18 Sep 2011,2461
2671,Atletico Madrid,10 Sep 2011,2448
2672,Atletico Madrid,28 Aug 2011,2454
2673,Atletico Madrid,21 May 2011,2458
2674,Atletico Madrid,15 May 2011,2449
2675,Atletico Madrid,10 May 2011,2444
2676,Atletico Madrid,07 May 2011,2456
2677,Atletico Madrid,30 Apr 2011,2483
2678,Atletico Madrid,24 Apr 2011,2474
2679,Atletico Madrid,17 Apr 2011,2461
2680,Atletico Madrid,10 Apr 2011,2462
2681,Atletico Madrid,03 Apr 2011,2452
2682,Atletico Madrid,19 Mar 2011,2440
2683,Atletico Madrid,12 Mar 2011,2445
2684,Atletico Madrid,05 Mar 2011,2448
2685,Atletico Madrid,02 Mar 2011,2432
2686,Atletico Madrid,26 Feb 2011,2433
2687,Atletico Madrid,19 Feb 2011,2435
2688,Atletico Madrid,12 Feb 2011,2425
2689,Atletico Madrid,05 Feb 2011,2434
2690,Atletico Madrid,30 Jan 2011,2437
2691,Atletico Madrid,23 Jan 2011,2455
2692,Atletico Madrid,17 Jan 2011,2469
2693,Atletico Madrid,10 Jan 2011,2456
2694,Atletico Madrid,03 Jan 2011,2480
2695,Atletico Madrid,19 Dec 2010,2486
2696,Atletico Madrid,16 Dec 2010,2472
2697,Atletico Madrid,11 Dec 2010,2469
2698,Atletico Madrid,04 Dec 2010,2460
2699,Atletico Madrid,01 Dec 2010,2480
2700,Atletico Madrid,27 Nov 2010,2494
2701,Atletico Madrid,21 Nov 2010,2509
2702,Atletico Madrid,13 Nov 2010,2496
2703,Atletico Madrid,07 Nov 2010,2485
2704,Atletico Madrid,04 Nov 2010,2491
2705,Atletico Madrid,31 Oct 2010,2486
2706,Atletico Madrid,24 Oct 2010,2493
2707,Atletico Madrid,21 Oct 2010,2507
2708,Atletico Madrid,16 Oct 2010,2503
2709,Atletico Madrid,03 Oct 2010,2495
2710,Atletico Madrid,30 Sep 2010,2510
2711,Atletico Madrid,26 Sep 2010,2512
2712,Atletico Madrid,22 Sep 2010,2508
2713,Atletico Madrid,19 Sep 2010,2504
2714,Atletico Madrid,16 Sep 2010,2511
2715,Atletico Madrid,11 Sep 2010,2522
2716,Atletico Madrid,30 Aug 2010,2510
2717,Atletico Madrid,11 Mar 2009,2500
2718,Atletico Madrid,09 Dec 2008,2499
2719,Atletico Madrid,26 Nov 2008,2501
2720,Atletico Madrid,04 Nov 2008,2494
2721,Atletico Madrid,22 Oct 2008,2490
2722,Real Madrid,05 Mar 2019,2653
2723,Real Madrid,15 Dec 2018,2683
2724,Real Madrid,09 Dec 2018,2681
2725,Real Madrid,01 Dec 2018,2680
2726,Real Madrid,24 Nov 2018,2673
2727,Real Madrid,11 Nov 2018,2703
2728,Real Madrid,07 Nov 2018,2698
2729,Real Madrid,03 Nov 2018,2689
2730,Real Madrid,28 Oct 2018,2686
2731,Real Madrid,23 Oct 2018,2701
2732,Real Madrid,20 Oct 2018,2699
2733,Real Madrid,06 Oct 2018,2719
2734,Real Madrid,02 Oct 2018,2737
2735,Real Madrid,29 Sep 2018,2755
2736,Real Madrid,26 Sep 2018,2760
2737,Real Madrid,22 Sep 2018,2792
2738,Real Madrid,19 Sep 2018,2789
2739,Real Madrid,15 Sep 2018,2782
2740,Real Madrid,01 Sep 2018,2790
2741,Real Madrid,26 Aug 2018,2788
2742,Real Madrid,19 Aug 2018,2783
2743,Real Madrid,26 May 2018,2780
2744,Real Madrid,19 May 2018,2771
2745,Real Madrid,12 May 2018,2778
2746,Real Madrid,09 May 2018,2772
2747,Real Madrid,06 May 2018,2791
2748,Real Madrid,01 May 2018,2789
2749,Real Madrid,28 Apr 2018,2790
2750,Real Madrid,25 Apr 2018,2788
2751,Real Madrid,18 Apr 2018,2774
2752,Real Madrid,15 Apr 2018,2783
2753,Real Madrid,11 Apr 2018,2781
2754,Real Madrid,08 Apr 2018,2802
2755,Real Madrid,03 Apr 2018,2807
2756,Real Madrid,31 Mar 2018,2788
2757,Real Madrid,19 Mar 2018,2784
2758,Real Madrid,10 Mar 2018,2780
2759,Real Madrid,06 Mar 2018,2776
2760,Real Madrid,03 Mar 2018,2765
2761,Real Madrid,27 Feb 2018,2762
2762,Real Madrid,24 Feb 2018,2781
2763,Real Madrid,18 Feb 2018,2778
2764,Real Madrid,14 Feb 2018,2774
2765,Real Madrid,10 Feb 2018,2763
2766,Real Madrid,03 Feb 2018,2759
2767,Real Madrid,27 Jan 2018,2768
2768,Real Madrid,21 Jan 2018,2760
2769,Real Madrid,07 Jan 2018,2756
2770,Real Madrid,23 Dec 2017,2763
2771,Real Madrid,16 Dec 2017,2783
2772,Real Madrid,09 Dec 2017,2780
2773,Real Madrid,06 Dec 2017,2773
2774,Real Madrid,02 Dec 2017,2768
2775,Real Madrid,25 Nov 2017,2775
2776,Real Madrid,21 Nov 2017,2773
2777,Real Madrid,18 Nov 2017,2766
2778,Real Madrid,05 Nov 2017,2768
2779,Real Madrid,01 Nov 2017,2765
2780,Real Madrid,29 Oct 2017,2781
2781,Real Madrid,22 Oct 2017,2800
2782,Real Madrid,17 Oct 2017,2798
2783,Real Madrid,14 Oct 2017,2802
2784,Real Madrid,01 Oct 2017,2800
2785,Real Madrid,26 Sep 2017,2798
2786,Real Madrid,23 Sep 2017,2784
2787,Real Madrid,20 Sep 2017,2781
2788,Real Madrid,17 Sep 2017,2802
2789,Real Madrid,13 Sep 2017,2795
2790,Real Madrid,09 Sep 2017,2793
2791,Real Madrid,27 Aug 2017,2803
2792,Real Madrid,20 Aug 2017,2813
2793,Real Madrid,07 Dec 2016,2809
2794,Real Madrid,03 Dec 2016,2815
2795,Real Madrid,26 Nov 2016,2814
2796,Real Madrid,22 Nov 2016,2813
2797,Real Madrid,19 Nov 2016,2810
2798,Real Madrid,06 Nov 2016,2793
2799,Real Madrid,02 Nov 2016,2791
2800,Real Madrid,29 Oct 2016,2800
2801,Real Madrid,23 Oct 2016,2796
2802,Real Madrid,18 Oct 2016,2792
2803,Real Madrid,15 Oct 2016,2791
2804,Real Madrid,02 Oct 2016,2785
2805,Real Madrid,27 Sep 2016,2795
2806,Real Madrid,24 Sep 2016,2797
2807,Real Madrid,21 Sep 2016,2805
2808,Real Madrid,18 Sep 2016,2814
2809,Real Madrid,14 Sep 2016,2811
2810,Real Madrid,10 Sep 2016,2809
2811,Real Madrid,27 Aug 2016,2807
2812,Real Madrid,21 Aug 2016,2806
2813,Real Madrid,28 May 2016,2800
2814,Real Madrid,14 May 2016,2790
2815,Real Madrid,08 May 2016,2787
2816,Real Madrid,04 May 2016,2785
2817,Real Madrid,30 Apr 2016,2780
2818,Real Madrid,26 Apr 2016,2777
2819,Real Madrid,23 Apr 2016,2780
2820,Real Madrid,20 Apr 2016,2777
2821,Real Madrid,16 Apr 2016,2771
2822,Real Madrid,12 Apr 2016,2768
2823,Real Madrid,09 Apr 2016,2762
2824,Real Madrid,06 Apr 2016,2759
2825,Real Madrid,02 Apr 2016,2784
2826,Real Madrid,20 Mar 2016,2769
2827,Real Madrid,13 Mar 2016,2760
2828,Real Madrid,08 Mar 2016,2758
2829,Real Madrid,05 Mar 2016,2752
2830,Real Madrid,02 Mar 2016,2746
2831,Real Madrid,27 Feb 2016,2743
2832,Real Madrid,21 Feb 2016,2758
2833,Real Madrid,17 Feb 2016,2766
2834,Real Madrid,13 Feb 2016,2758
2835,Real Madrid,07 Feb 2016,2753
2836,Real Madrid,31 Jan 2016,2751
2837,Real Madrid,24 Jan 2016,2747
2838,Real Madrid,17 Jan 2016,2756
2839,Real Madrid,09 Jan 2016,2754
2840,Real Madrid,03 Jan 2016,2749
2841,Real Madrid,30 Dec 2015,2755
2842,Real Madrid,20 Dec 2015,2752
2843,Real Madrid,13 Dec 2015,2749
2844,Real Madrid,08 Dec 2015,2766
2845,Real Madrid,05 Dec 2015,2764
2846,Real Madrid,29 Nov 2015,2762
2847,Real Madrid,25 Nov 2015,2757
2848,Real Madrid,21 Nov 2015,2752
2849,Real Madrid,08 Nov 2015,2775
2850,Real Madrid,03 Nov 2015,2792
2851,Real Madrid,31 Oct 2015,2785
2852,Real Madrid,24 Oct 2015,2784
2853,Real Madrid,21 Oct 2015,2776
2854,Real Madrid,17 Oct 2015,2776
2855,Real Madrid,04 Oct 2015,2774
2856,Real Madrid,30 Sep 2015,2777
2857,Real Madrid,26 Sep 2015,2775
2858,Real Madrid,23 Sep 2015,2784
2859,Real Madrid,19 Sep 2015,2780
2860,Real Madrid,15 Sep 2015,2779
2861,Real Madrid,12 Sep 2015,2772
2862,Real Madrid,29 Aug 2015,2764
2863,Real Madrid,23 Aug 2015,2762
2864,Real Madrid,23 May 2015,2771
2865,Real Madrid,17 May 2015,2768
2866,Real Madrid,13 May 2015,2762
2867,Real Madrid,09 May 2015,2766
2868,Real Madrid,05 May 2015,2773
2869,Real Madrid,02 May 2015,2785
2870,Real Madrid,29 Apr 2015,2778
2871,Real Madrid,26 Apr 2015,2777
2872,Real Madrid,22 Apr 2015,2771
2873,Real Madrid,18 Apr 2015,2765
2874,Real Madrid,14 Apr 2015,2762
2875,Real Madrid,11 Apr 2015,2763
2876,Real Madrid,08 Apr 2015,2760
2877,Real Madrid,05 Apr 2015,2756
2878,Real Madrid,22 Mar 2015,2753
2879,Real Madrid,15 Mar 2015,2762
2880,Real Madrid,10 Mar 2015,2760
2881,Real Madrid,07 Mar 2015,2779
2882,Real Madrid,01 Mar 2015,2798
2883,Real Madrid,22 Feb 2015,2806
2884,Real Madrid,18 Feb 2015,2804
2885,Real Madrid,14 Feb 2015,2797
2886,Real Madrid,07 Feb 2015,2796
2887,Real Madrid,04 Feb 2015,2822
2888,Real Madrid,31 Jan 2015,2820
2889,Real Madrid,24 Jan 2015,2817
2890,Real Madrid,18 Jan 2015,2816
2891,Real Madrid,10 Jan 2015,2813
2892,Real Madrid,04 Jan 2015,2811
2893,Real Madrid,12 Dec 2014,2829
2894,Real Madrid,09 Dec 2014,2827
2895,Real Madrid,06 Dec 2014,2824
2896,Real Madrid,29 Nov 2014,2821
2897,Real Madrid,26 Nov 2014,2818
2898,Real Madrid,22 Nov 2014,2815
2899,Real Madrid,08 Nov 2014,2810
2900,Real Madrid,04 Nov 2014,2808
2901,Real Madrid,01 Nov 2014,2804
2902,Real Madrid,25 Oct 2014,2801
2903,Real Madrid,22 Oct 2014,2790
2904,Real Madrid,18 Oct 2014,2777
2905,Real Madrid,05 Oct 2014,2771
2906,Real Madrid,01 Oct 2014,2765
2907,Real Madrid,27 Sep 2014,2761
2908,Real Madrid,23 Sep 2014,2755
2909,Real Madrid,20 Sep 2014,2752
2910,Real Madrid,16 Sep 2014,2746
2911,Real Madrid,13 Sep 2014,2741
2912,Real Madrid,31 Aug 2014,2757
2913,Real Madrid,25 Aug 2014,2782
2914,Real Madrid,24 May 2014,2781
2915,Real Madrid,17 May 2014,2769
2916,Real Madrid,11 May 2014,2767
2917,Real Madrid,07 May 2014,2795
2918,Real Madrid,04 May 2014,2804
2919,Real Madrid,29 Apr 2014,2813
2920,Real Madrid,26 Apr 2014,2785
2921,Real Madrid,23 Apr 2014,2783
2922,Real Madrid,12 Apr 2014,2772
2923,Real Madrid,08 Apr 2014,2770
2924,Real Madrid,06 Apr 2014,2791
2925,Real Madrid,02 Apr 2014,2782
2926,Real Madrid,29 Mar 2014,2773
2927,Real Madrid,26 Mar 2014,2770
2928,Real Madrid,23 Mar 2014,2787
2929,Real Madrid,18 Mar 2014,2802
2930,Real Madrid,15 Mar 2014,2797
2931,Real Madrid,09 Mar 2014,2795
2932,Real Madrid,02 Mar 2014,2792
2933,Real Madrid,26 Feb 2014,2795
2934,Real Madrid,22 Feb 2014,2783
2935,Real Madrid,16 Feb 2014,2781
2936,Real Madrid,08 Feb 2014,2777
2937,Real Madrid,03 Feb 2014,2774
2938,Real Madrid,25 Jan 2014,2780
2939,Real Madrid,18 Jan 2014,2778
2940,Real Madrid,12 Jan 2014,2774
2941,Real Madrid,05 Jan 2014,2771
2942,Real Madrid,22 Dec 2013,2769
2943,Real Madrid,14 Dec 2013,2765
2944,Real Madrid,10 Dec 2013,2774
2945,Real Madrid,30 Nov 2013,2769
2946,Real Madrid,27 Nov 2013,2767
2947,Real Madrid,23 Nov 2013,2762
2948,Real Madrid,09 Nov 2013,2758
2949,Real Madrid,05 Nov 2013,2751
2950,Real Madrid,02 Nov 2013,2754
2951,Real Madrid,30 Oct 2013,2751
2952,Real Madrid,26 Oct 2013,2746
2953,Real Madrid,23 Oct 2013,2755
2954,Real Madrid,19 Oct 2013,2750
2955,Real Madrid,05 Oct 2013,2746
2956,Real Madrid,02 Oct 2013,2743
2957,Real Madrid,28 Sep 2013,2739
2958,Real Madrid,25 Sep 2013,2755
2959,Real Madrid,22 Sep 2013,2753
2960,Real Madrid,17 Sep 2013,2750
2961,Real Madrid,14 Sep 2013,2737
2962,Real Madrid,01 Sep 2013,2744
2963,Real Madrid,26 Aug 2013,2741
2964,Real Madrid,18 Aug 2013,2738
2965,Real Madrid,01 Jun 2013,2736
2966,Real Madrid,26 May 2013,2733
