,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,B365H,B365D,B365A,BWH,BWD,BWA,H_ELO,A_ELO,IDX
757,2015-02-08,Werder Bremen,Bayer Leverkusen,2,1,0,4.2,3.75,1.85,3.9,3.6,1.87,2399,2555,757
758,2015-02-13,Borussia Dortmund,1. FSV Mainz 05,4,2,0,1.33,5.25,9.5,1.35,5.1,7.5,2545,2349,758
759,2015-02-14,Borussia Mönchengladbach,1. FC Köln,1,0,0,1.73,3.6,5.25,1.72,3.6,4.75,2507,2289,759
760,2015-02-14,Werder Bremen,FC Augsburg,3,2,0,2.6,3.4,2.7,2.65,3.2,2.65,2404,2335,760
761,2015-02-14,TSG 1899 Hoffenheim,VfB Stuttgart,2,1,0,1.95,3.7,3.8,2.0,3.3,3.75,2425,2333,761
762,2015-02-14,Bayer Leverkusen,VfL Wolfsburg,4,5,2,2.3,3.5,3.0,2.4,3.25,2.9,2512,2471,762
763,2015-02-14,Bayern München,Hamburger SV,8,0,0,1.09,11.0,26.0,1.11,9.25,19.0,2804,2340,763
764,2015-02-14,Eintracht Frankfurt,FC Schalke 04,1,0,0,2.3,3.6,3.0,2.3,3.3,3.0,2389,2461,764
765,2015-02-15,Hertha BSC,SC Freiburg,0,2,2,2.15,3.4,3.5,2.1,3.3,3.4,2308,2414,765
766,2015-02-15,Hannover 96,SC Paderborn 07,1,2,2,1.85,3.6,4.33,1.85,3.5,4.1,2359,2263,766
767,2015-02-20,VfB Stuttgart,Borussia Dortmund,2,3,2,6.0,4.0,1.57,5.25,3.8,1.62,2313,2610,767
768,2015-02-21,FC Augsburg,Bayer Leverkusen,2,2,1,3.1,3.4,2.3,3.0,3.3,2.3,2444,2555,768
769,2015-02-21,1. FC Köln,Hannover 96,1,1,1,2.3,3.2,3.3,2.3,3.2,3.1,2372,2211,769
770,2015-02-21,SC Freiburg,TSG 1899 Hoffenheim,1,1,1,3.1,3.5,2.25,3.0,3.3,2.3,2383,2525,770
771,2015-02-21,SC Paderborn 07,Bayern München,0,6,2,17.0,7.5,1.17,15.0,6.85,1.18,2305,2726,771
772,2015-02-21,FC Schalke 04,Werder Bremen,1,1,1,2.05,3.5,3.6,2.05,3.5,3.4,2486,2492,772
773,2015-02-21,1. FSV Mainz 05,Eintracht Frankfurt,3,1,0,2.4,3.5,2.9,2.4,3.4,2.8,2389,2531,773
774,2015-02-22,Hamburger SV,Borussia Mönchengladbach,1,1,1,3.1,3.4,2.3,3.0,3.3,2.3,2327,2534,774
775,2015-02-22,VfL Wolfsburg,Hertha BSC,2,1,0,1.33,5.25,9.0,1.35,5.0,8.0,2625,2390,775
776,2015-02-27,Bayern München,1. FC Köln,4,1,0,1.1,10.0,26.0,1.12,8.5,21.0,2811,2289,776
777,2015-02-28,TSG 1899 Hoffenheim,1. FSV Mainz 05,2,0,0,2.0,3.6,3.6,2.0,3.4,3.6,2444,2349,777
778,2015-02-28,Bayer Leverkusen,SC Freiburg,1,0,0,1.36,4.75,9.0,1.36,5.0,7.25,2538,2414,778
779,2015-02-28,Hertha BSC,FC Augsburg,1,0,0,2.8,3.4,2.5,2.8,3.1,2.55,2323,2335,779
780,2015-02-28,Eintracht Frankfurt,Hamburger SV,2,1,0,2.0,3.6,3.6,2.05,3.3,3.6,2382,2340,780
781,2015-02-28,Hannover 96,VfB Stuttgart,1,1,1,2.1,3.5,3.4,2.25,3.3,3.1,2353,2333,781
782,2015-02-28,Borussia Dortmund,FC Schalke 04,3,0,0,1.5,4.33,6.5,1.53,4.0,6.0,2557,2461,782
783,2015-03-01,Borussia Mönchengladbach,SC Paderborn 07,2,0,0,1.57,4.2,5.75,1.6,3.9,5.25,2517,2263,783
784,2015-03-01,Werder Bremen,VfL Wolfsburg,3,5,2,3.6,3.75,1.91,3.8,3.5,1.91,2375,2471,784
785,2015-03-06,VfB Stuttgart,Hertha BSC,0,0,1,2.1,3.3,3.6,2.15,3.4,3.25,2304,2390,785
786,2015-03-07,FC Schalke 04,TSG 1899 Hoffenheim,3,1,0,2.25,3.4,3.2,2.25,3.3,3.1,2516,2525,786
787,2015-03-07,1. FSV Mainz 05,Borussia Mönchengladbach,2,2,1,2.6,3.3,2.75,2.65,3.2,2.65,2412,2534,787
788,2015-03-07,Hamburger SV,Borussia Dortmund,0,0,1,6.0,4.33,1.53,6.0,3.8,1.57,2321,2610,788
789,2015-03-07,SC Freiburg,Werder Bremen,0,1,2,2.6,3.4,2.7,2.65,3.2,2.65,2372,2492,789
790,2015-03-07,Hannover 96,Bayern München,1,3,2,13.0,6.5,1.22,9.5,6.75,1.25,2346,2726,790
791,2015-03-07,FC Augsburg,VfL Wolfsburg,1,0,0,3.5,3.5,2.1,3.4,3.3,2.1,2438,2471,791
792,2015-03-08,1. FC Köln,Eintracht Frankfurt,4,2,0,2.4,3.3,3.0,2.45,3.25,2.8,2384,2531,792
793,2015-03-08,SC Paderborn 07,Bayer Leverkusen,0,3,2,5.0,3.8,1.7,4.8,3.6,1.72,2281,2555,793
794,2015-03-13,Bayer Leverkusen,VfB Stuttgart,4,0,0,1.44,4.33,7.5,1.5,4.2,6.0,2547,2333,794
795,2015-03-14,Werder Bremen,Bayern München,0,4,2,10.0,5.75,1.29,8.0,5.25,1.33,2385,2726,795
796,2015-03-14,TSG 1899 Hoffenheim,Hamburger SV,3,0,0,1.75,3.75,4.75,1.8,3.55,4.5,2440,2340,796
797,2015-03-14,Eintracht Frankfurt,SC Paderborn 07,4,0,0,1.73,3.8,4.75,1.72,3.6,4.75,2378,2263,797
798,2015-03-14,Borussia Dortmund,1. FC Köln,0,0,1,1.33,5.0,10.0,1.36,4.75,8.0,2531,2289,798
799,2015-03-14,FC Augsburg,1. FSV Mainz 05,0,2,2,1.95,3.5,4.0,2.0,3.4,3.6,2422,2349,799
800,2015-03-14,Hertha BSC,FC Schalke 04,2,2,1,2.75,3.25,2.63,2.7,3.1,2.65,2340,2461,800
801,2015-03-15,Borussia Mönchengladbach,Hannover 96,2,0,0,1.75,3.75,4.75,1.78,3.5,4.5,2549,2211,801
802,2015-03-15,VfL Wolfsburg,SC Freiburg,3,0,0,1.33,5.25,9.0,1.36,4.75,8.0,2616,2414,802
803,2015-03-20,Hamburger SV,Hertha BSC,0,1,2,2.38,3.25,3.1,2.4,3.25,2.9,2302,2390,803
804,2015-03-21,1. FC Köln,Werder Bremen,1,1,1,2.2,3.4,3.3,2.3,3.3,3.0,2373,2492,804
805,2015-03-21,SC Freiburg,FC Augsburg,2,0,0,3.0,3.4,2.38,2.75,3.25,2.5,2397,2335,805
806,2015-03-21,Hannover 96,Borussia Dortmund,2,3,2,5.0,4.2,1.62,4.75,3.8,1.67,2342,2610,806
807,2015-03-21,SC Paderborn 07,TSG 1899 Hoffenheim,0,0,1,3.75,3.5,2.0,3.6,3.4,2.0,2274,2525,807
808,2015-03-21,FC Schalke 04,Bayer Leverkusen,0,1,2,3.0,3.5,2.3,2.9,3.2,2.4,2500,2555,808
809,2015-03-21,VfB Stuttgart,Eintracht Frankfurt,3,1,0,2.5,3.4,2.8,2.5,3.3,2.7,2318,2531,809
810,2015-03-22,Bayern München,Borussia Mönchengladbach,0,2,2,1.17,7.5,17.0,1.18,6.75,13.5,2804,2534,810
811,2015-03-22,1. FSV Mainz 05,VfL Wolfsburg,1,1,1,3.25,3.6,2.15,3.2,3.3,2.2,2417,2471,811
812,2015-04-04,VfL Wolfsburg,VfB Stuttgart,3,1,0,1.44,4.75,7.0,1.47,4.4,6.5,2624,2333,812
813,2015-04-04,Borussia Dortmund,Bayern München,0,1,2,3.3,3.5,2.15,3.25,3.4,2.15,2539,2726,813
814,2015-04-04,Eintracht Frankfurt,Hannover 96,2,2,1,2.0,3.75,3.5,2.0,3.4,3.6,2373,2211,814
815,2015-04-04,SC Freiburg,1. FC Köln,1,0,0,2.6,3.2,2.8,2.7,3.0,2.7,2394,2289,815
816,2015-04-04,TSG 1899 Hoffenheim,Borussia Mönchengladbach,1,4,2,2.7,3.5,2.6,2.7,3.0,2.7,2418,2534,816
817,2015-04-04,Bayer Leverkusen,Hamburger SV,4,0,0,1.36,5.0,8.5,1.36,4.75,8.25,2557,2340,817
818,2015-04-04,Werder Bremen,1. FSV Mainz 05,0,0,1,2.5,3.4,2.8,2.5,3.2,2.8,2373,2349,818
819,2015-04-05,FC Augsburg,FC Schalke 04,0,0,1,2.4,3.3,3.0,2.5,3.2,2.8,2408,2461,819
820,2015-04-05,Hertha BSC,SC Paderborn 07,2,0,0,1.95,3.5,4.0,1.95,3.4,3.8,2352,2263,820
821,2015-04-10,Hannover 96,Hertha BSC,1,1,1,1.95,3.3,4.2,2.05,3.4,3.5,2333,2390,821
822,2015-04-11,Bayern München,Eintracht Frankfurt,3,0,0,1.17,7.5,17.0,1.18,7.0,12.0,2791,2531,822
823,2015-04-11,Hamburger SV,VfL Wolfsburg,0,2,2,4.33,3.75,1.8,3.9,3.75,1.83,2290,2471,823
824,2015-04-11,1. FSV Mainz 05,Bayer Leverkusen,2,3,2,3.3,3.4,2.2,3.3,3.2,2.2,2421,2555,824
825,2015-04-11,Borussia Mönchengladbach,Borussia Dortmund,3,1,0,2.8,3.4,2.5,2.7,3.3,2.5,2556,2610,825
826,2015-04-11,SC Paderborn 07,FC Augsburg,2,1,0,3.1,3.4,2.3,2.95,3.3,2.35,2282,2335,826
827,2015-04-11,FC Schalke 04,SC Freiburg,0,0,1,1.67,3.75,5.5,1.72,3.7,4.6,2500,2414,827
828,2015-04-12,VfB Stuttgart,Werder Bremen,3,2,0,2.15,3.5,3.3,2.2,3.25,3.25,2322,2492,828
829,2015-04-12,1. FC Köln,TSG 1899 Hoffenheim,3,2,0,2.4,3.3,3.0,2.45,3.3,2.75,2384,2525,829
830,2015-04-17,Eintracht Frankfurt,Borussia Mönchengladbach,0,0,1,4.2,3.75,1.85,4.1,3.5,1.85,2370,2534,830
831,2015-04-18,FC Augsburg,VfB Stuttgart,2,1,0,2.2,3.4,3.3,2.2,3.25,3.2,2402,2333,831
832,2015-04-18,Borussia Dortmund,SC Paderborn 07,3,0,0,1.22,6.5,13.0,1.25,6.0,10.0,2540,2263,832
833,2015-04-18,SC Freiburg,1. FSV Mainz 05,2,3,2,2.8,3.3,2.6,2.65,3.2,2.65,2386,2349,833
834,2015-04-18,TSG 1899 Hoffenheim,Bayern München,0,2,2,5.5,4.2,1.6,4.75,4.0,1.65,2414,2726,834
835,2015-04-18,Bayer Leverkusen,Hannover 96,4,0,0,1.36,5.25,8.0,1.37,4.75,7.75,2568,2211,835
836,2015-04-18,Hertha BSC,1. FC Köln,0,0,1,2.5,3.1,3.1,2.55,3.1,2.85,2350,2289,836
837,2015-04-19,VfL Wolfsburg,FC Schalke 04,1,1,1,1.7,3.8,5.0,1.7,3.6,5.0,2612,2461,837
838,2015-04-19,Werder Bremen,Hamburger SV,1,0,0,2.0,3.5,3.8,2.0,3.4,3.6,2379,2340,838
839,2015-04-24,1. FSV Mainz 05,FC Schalke 04,2,0,0,2.45,3.3,2.9,2.45,3.25,2.8,2422,2461,839
840,2015-04-25,Bayern München,Hertha BSC,1,0,0,1.17,7.5,17.0,1.17,7.25,15.5,2778,2390,840
841,2015-04-25,Borussia Dortmund,Eintracht Frankfurt,2,0,0,1.33,5.25,9.0,1.35,5.0,8.0,2566,2531,841
842,2015-04-25,1. FC Köln,Bayer Leverkusen,1,1,1,4.75,3.8,1.75,4.4,3.7,1.75,2391,2555,842
843,2015-04-25,Hamburger SV,FC Augsburg,3,2,0,2.7,3.4,2.6,2.7,3.1,2.65,2319,2335,843
844,2015-04-25,Hannover 96,TSG 1899 Hoffenheim,1,2,2,2.4,3.5,2.88,2.45,3.25,2.8,2331,2525,844
845,2015-04-25,VfB Stuttgart,SC Freiburg,2,2,1,1.91,3.6,4.0,1.91,3.3,4.1,2318,2414,845
846,2015-04-26,SC Paderborn 07,Werder Bremen,2,2,1,2.7,3.4,2.6,2.7,3.2,2.6,2299,2492,846
847,2015-04-26,Borussia Mönchengladbach,VfL Wolfsburg,1,0,0,2.4,3.5,2.88,2.35,3.3,2.9,2573,2471,847
848,2015-05-02,VfL Wolfsburg,Hannover 96,2,2,1,1.4,4.75,8.0,1.4,5.0,6.5,2616,2211,848
849,2015-05-02,FC Augsburg,1. FC Köln,0,0,1,2.1,3.4,3.6,2.15,3.3,3.3,2420,2289,849
850,2015-05-02,SC Freiburg,SC Paderborn 07,1,2,2,1.91,3.6,4.0,1.95,3.4,3.75,2370,2263,850
851,2015-05-02,TSG 1899 Hoffenheim,Borussia Dortmund,1,1,1,4.0,4.0,1.83,4.1,3.5,1.85,2401,2610,851
852,2015-05-02,Bayer Leverkusen,Bayern München,2,0,0,2.38,3.3,3.1,2.4,3.2,3.1,2573,2726,852
853,2015-05-02,FC Schalke 04,VfB Stuttgart,3,2,0,1.91,3.6,4.0,1.95,3.6,3.6,2471,2333,853
854,2015-05-02,Werder Bremen,Eintracht Frankfurt,1,0,0,2.05,3.75,3.4,2.1,3.4,3.3,2388,2531,854
855,2015-05-03,1. FSV Mainz 05,Hamburger SV,1,2,2,1.73,3.8,4.75,1.78,3.6,4.4,2404,2340,855
856,2015-05-03,Hertha BSC,Borussia Mönchengladbach,1,2,2,5.0,3.6,1.75,4.5,3.5,1.78,2338,2534,856
857,2015-05-08,Hamburger SV,SC Freiburg,1,1,1,2.2,3.4,3.3,2.15,3.4,3.2,2310,2414,857
858,2015-05-09,Bayern München,FC Augsburg,0,1,2,1.53,4.33,6.0,1.55,4.0,5.75,2737,2335,858
859,2015-05-09,Borussia Dortmund,Hertha BSC,2,0,0,1.29,5.5,11.0,1.33,5.0,8.5,2561,2390,859
860,2015-05-09,Eintracht Frankfurt,TSG 1899 Hoffenheim,3,1,0,2.8,3.6,2.4,2.8,3.3,2.45,2377,2525,860
861,2015-05-09,Hannover 96,Werder Bremen,1,1,1,2.0,3.6,3.6,2.05,3.5,3.4,2346,2492,861
862,2015-05-09,Borussia Mönchengladbach,Bayer Leverkusen,3,0,0,2.5,3.4,2.8,2.55,3.25,2.7,2600,2555,862
863,2015-05-09,VfB Stuttgart,1. FSV Mainz 05,2,0,0,2.0,3.5,3.8,2.0,3.6,3.4,2344,2349,863
864,2015-05-10,1. FC Köln,FC Schalke 04,2,0,0,2.75,3.3,2.6,2.7,3.1,2.7,2395,2461,864
865,2015-05-10,SC Paderborn 07,VfL Wolfsburg,1,3,2,4.75,4.2,1.67,5.25,3.7,1.65,2288,2471,865
866,2015-05-16,VfL Wolfsburg,Borussia Dortmund,2,1,0,2.63,3.5,2.6,2.5,3.4,2.65,2619,2610,866
867,2015-05-16,Werder Bremen,Borussia Mönchengladbach,0,2,2,4.33,4.0,1.75,4.2,3.5,1.83,2374,2534,867
868,2015-05-16,VfB Stuttgart,Hamburger SV,2,1,0,1.75,3.8,4.75,1.75,3.7,4.4,2355,2340,868
869,2015-05-16,FC Schalke 04,SC Paderborn 07,1,0,0,1.62,4.2,5.25,1.62,4.1,4.75,2455,2263,869
870,2015-05-16,SC Freiburg,Bayern München,2,1,0,7.0,4.2,1.5,5.25,4.2,1.55,2378,2726,870
871,2015-05-16,Bayer Leverkusen,TSG 1899 Hoffenheim,2,0,0,1.4,5.0,7.5,1.42,5.0,6.0,2565,2525,871
872,2015-05-16,Hertha BSC,Eintracht Frankfurt,0,0,1,2.0,3.5,3.75,1.95,3.6,3.6,2330,2531,872
873,2015-05-16,FC Augsburg,Hannover 96,1,2,2,2.3,3.4,3.1,2.15,3.4,3.2,2430,2211,873
874,2015-05-16,1. FSV Mainz 05,1. FC Köln,2,0,0,2.1,3.4,3.6,2.1,3.3,3.4,2414,2289,874
875,2015-05-23,Hannover 96,SC Freiburg,2,1,0,1.95,3.6,3.8,1.9,3.4,4.0,2357,2414,875
876,2015-05-23,Borussia Mönchengladbach,FC Augsburg,1,3,2,1.55,4.5,5.5,1.57,4.1,5.25,2580,2335,876
877,2015-05-23,TSG 1899 Hoffenheim,Hertha BSC,2,1,0,1.91,3.75,3.9,2.0,3.5,3.5,2379,2390,877
878,2015-05-23,Hamburger SV,FC Schalke 04,2,0,0,2.4,3.6,2.8,2.25,3.7,2.8,2312,2461,878
879,2015-05-23,Eintracht Frankfurt,Bayer Leverkusen,2,1,0,4.5,4.33,1.67,4.75,3.6,1.72,2393,2555,879
880,2015-05-23,SC Paderborn 07,VfB Stuttgart,1,2,2,3.4,3.8,2.05,3.0,4.0,2.05,2262,2333,880
881,2015-05-23,Borussia Dortmund,Werder Bremen,3,2,0,1.29,5.75,10.0,1.3,6.0,7.5,2550,2492,881
882,2015-05-23,Bayern München,1. FSV Mainz 05,2,0,0,1.2,7.0,13.0,1.23,6.25,10.5,2721,2349,882
883,2015-05-23,1. FC Köln,VfL Wolfsburg,2,2,1,3.8,3.8,1.91,3.7,3.6,1.91,2407,2471,883
884,2015-08-14,Bayern München,Hamburger SV,5,0,0,1.08,11.0,29.0,1.1,9.0,23.0,2728,2340,884
885,2015-08-15,FC Augsburg,Hertha BSC,0,1,2,2.0,3.4,3.9,2.0,3.3,3.75,2418,2390,885
886,2015-08-15,SV Darmstadt 98,Hannover 96,2,2,1,2.5,3.3,2.9,2.5,3.25,2.75,2294,2211,886
887,2015-08-15,Borussia Dortmund,Borussia Mönchengladbach,4,0,0,1.73,3.75,5.0,1.75,3.75,4.25,2583,2534,887
888,2015-08-15,Bayer Leverkusen,TSG 1899 Hoffenheim,2,1,0,1.5,4.33,6.5,1.5,4.4,5.75,2578,2525,888
889,2015-08-15,Werder Bremen,FC Schalke 04,0,3,2,3.0,3.4,2.38,2.9,3.3,2.35,2366,2461,889
890,2015-08-15,1. FSV Mainz 05,FC Ingolstadt 04,0,1,2,2.05,3.4,3.75,2.05,3.3,3.6,2420,2215,890
891,2015-08-16,VfB Stuttgart,1. FC Köln,1,3,2,2.05,3.3,3.8,2.05,3.25,3.7,2335,2289,891
892,2015-08-16,VfL Wolfsburg,Eintracht Frankfurt,2,1,0,1.44,4.75,7.0,1.5,4.0,6.5,2636,2531,892
893,2015-08-21,Hertha BSC,Werder Bremen,1,1,1,2.05,3.5,3.6,2.1,3.3,3.4,2353,2492,893
894,2015-08-22,Eintracht Frankfurt,FC Augsburg,1,1,1,2.25,3.4,3.25,2.25,3.4,3.0,2408,2335,894
895,2015-08-22,1. FC Köln,VfL Wolfsburg,1,1,1,4.2,3.8,1.83,3.9,3.6,1.87,2434,2471,895
896,2015-08-22,TSG 1899 Hoffenheim,Bayern München,1,2,2,9.5,6.0,1.25,9.0,5.25,1.33,2370,2726,896
897,2015-08-22,FC Schalke 04,SV Darmstadt 98,1,1,1,1.44,4.5,7.5,1.45,4.33,6.75,2467,2204,897
898,2015-08-22,Hannover 96,Bayer Leverkusen,0,1,2,4.2,3.75,1.83,4.0,3.6,1.85,2338,2555,898
899,2015-08-22,Hamburger SV,VfB Stuttgart,3,2,0,2.88,3.5,2.4,2.8,3.3,2.45,2313,2333,899
900,2015-08-23,FC Ingolstadt 04,Borussia Dortmund,0,4,2,7.0,4.5,1.45,6.25,4.33,1.48,2310,2610,900
901,2015-08-23,Borussia Mönchengladbach,1. FSV Mainz 05,1,2,2,1.67,4.0,5.0,1.7,3.7,4.75,2528,2349,901
902,2015-08-28,VfL Wolfsburg,FC Schalke 04,3,0,0,2.0,3.8,3.5,2.0,3.3,3.7,2637,2461,902
903,2015-08-29,VfB Stuttgart,Eintracht Frankfurt,1,4,2,1.95,3.6,3.8,1.95,3.4,3.8,2308,2531,903
904,2015-08-29,1. FSV Mainz 05,Hannover 96,3,0,0,2.0,3.5,3.8,1.95,3.4,3.8,2424,2211,904
905,2015-08-29,1. FC Köln,Hamburger SV,2,1,0,1.83,3.5,4.5,1.83,3.5,4.2,2414,2340,905
906,2015-08-29,SV Darmstadt 98,TSG 1899 Hoffenheim,0,0,1,3.0,3.3,2.4,2.75,3.3,2.5,2314,2525,906
907,2015-08-29,Bayern München,Bayer Leverkusen,3,0,0,1.33,5.25,9.0,1.3,5.25,9.0,2739,2555,907
908,2015-08-29,FC Augsburg,FC Ingolstadt 04,0,1,2,2.0,3.4,3.8,2.0,3.3,3.75,2400,2215,908
909,2015-08-30,Werder Bremen,Borussia Mönchengladbach,2,1,0,3.2,3.4,2.25,3.1,3.3,2.25,2399,2534,909
910,2015-08-30,Borussia Dortmund,Hertha BSC,3,1,0,1.2,6.5,17.0,1.24,6.25,10.5,2596,2390,910
911,2015-09-11,Borussia Mönchengladbach,Hamburger SV,0,3,2,1.67,4.0,5.0,1.67,3.75,5.0,2484,2340,911
912,2015-09-12,FC Ingolstadt 04,VfL Wolfsburg,0,0,1,4.0,3.6,1.91,4.1,3.6,1.9,2332,2471,912
913,2015-09-12,Hertha BSC,VfB Stuttgart,2,1,0,2.5,3.4,2.8,2.5,3.3,2.7,2357,2333,913
914,2015-09-12,Eintracht Frankfurt,1. FC Köln,6,2,0,2.3,3.3,3.2,2.3,3.3,3.0,2427,2289,914
915,2015-09-12,Hannover 96,Borussia Dortmund,2,4,2,7.5,4.5,1.44,7.25,4.5,1.45,2320,2610,915
916,2015-09-12,Bayer Leverkusen,SV Darmstadt 98,0,1,2,1.25,6.0,13.0,1.26,6.0,11.0,2555,2204,916
917,2015-09-12,Bayern München,FC Augsburg,2,1,0,1.13,9.5,19.0,1.13,9.25,18.0,2748,2335,917
918,2015-09-13,TSG 1899 Hoffenheim,Werder Bremen,1,3,2,1.95,3.75,3.75,1.95,3.4,3.8,2343,2492,918
919,2015-09-13,FC Schalke 04,1. FSV Mainz 05,2,1,0,1.85,3.75,4.2,1.87,3.5,4.33,2483,2349,919
920,2015-09-18,1. FSV Mainz 05,TSG 1899 Hoffenheim,3,1,0,2.15,3.5,3.3,2.2,3.3,3.2,2428,2525,920
921,2015-09-19,Hamburger SV,Eintracht Frankfurt,0,0,1,2.5,3.5,2.75,2.55,3.3,2.65,2358,2531,921
922,2015-09-19,SV Darmstadt 98,Bayern München,0,3,2,19.0,7.0,1.17,16.0,7.5,1.17,2322,2726,922
923,2015-09-19,VfL Wolfsburg,Hertha BSC,2,0,0,1.5,4.33,6.5,1.5,4.2,6.75,2633,2390,923
924,2015-09-19,1. FC Köln,Borussia Mönchengladbach,1,0,0,2.4,3.3,3.0,2.4,3.25,2.9,2409,2534,924
925,2015-09-19,Werder Bremen,FC Ingolstadt 04,0,1,2,2.05,3.5,3.6,2.05,3.4,3.5,2372,2215,925
926,2015-09-20,FC Augsburg,Hannover 96,2,0,0,2.0,3.5,3.75,2.0,3.3,3.7,2399,2211,926
927,2015-09-20,Borussia Dortmund,Bayer Leverkusen,3,0,0,1.73,4.0,4.5,1.75,3.6,5.0,2604,2555,927
928,2015-09-20,VfB Stuttgart,FC Schalke 04,0,1,2,2.63,3.5,2.6,2.65,3.4,2.65,2319,2461,928
929,2015-09-22,SV Darmstadt 98,Werder Bremen,2,1,0,2.63,3.25,2.8,2.65,3.2,2.65,2330,2492,929
930,2015-09-22,Hertha BSC,1. FC Köln,2,0,0,2.38,3.25,3.1,2.4,3.3,2.85,2376,2289,930
931,2015-09-22,FC Ingolstadt 04,Hamburger SV,0,1,2,2.3,3.3,3.25,2.3,3.2,3.1,2324,2340,931
932,2015-09-22,Bayern München,VfL Wolfsburg,5,1,0,1.25,6.0,12.0,1.3,5.25,11.5,2771,2471,932
933,2015-09-23,Borussia Mönchengladbach,FC Augsburg,4,2,0,2.15,3.4,3.4,2.2,3.3,3.2,2493,2335,933
934,2015-09-23,FC Schalke 04,Eintracht Frankfurt,2,0,0,1.83,3.8,4.2,1.8,3.9,4.25,2502,2531,934
935,2015-09-23,Bayer Leverkusen,1. FSV Mainz 05,1,0,0,1.53,4.33,6.0,1.57,4.0,6.0,2560,2349,935
936,2015-09-23,TSG 1899 Hoffenheim,Borussia Dortmund,1,1,1,7.0,4.75,1.44,6.75,4.5,1.48,2369,2610,936
937,2015-09-23,Hannover 96,VfB Stuttgart,1,3,2,2.88,3.5,2.4,2.85,3.3,2.4,2310,2333,937
938,2015-09-25,1. FC Köln,FC Ingolstadt 04,1,1,1,2.05,3.3,3.8,2.05,3.25,3.6,2432,2215,938
939,2015-09-26,FC Augsburg,TSG 1899 Hoffenheim,1,3,2,2.25,3.5,3.1,2.25,3.4,3.0,2386,2525,939
940,2015-09-26,Hamburger SV,FC Schalke 04,0,1,2,2.88,3.5,2.4,2.85,3.3,2.5,2335,2461,940
941,2015-09-26,1. FSV Mainz 05,Bayern München,0,3,2,12.0,6.0,1.25,10.5,5.75,1.28,2432,2726,941
942,2015-09-26,VfB Stuttgart,Borussia Mönchengladbach,1,3,2,2.1,3.5,3.4,2.1,3.5,3.2,2312,2534,942
943,2015-09-26,VfL Wolfsburg,Hannover 96,1,1,1,1.4,4.75,8.0,1.42,4.75,7.5,2613,2211,943
944,2015-09-26,Werder Bremen,Bayer Leverkusen,0,3,2,3.8,3.6,1.95,3.75,3.5,2.0,2348,2555,944
945,2015-09-27,Borussia Dortmund,SV Darmstadt 98,2,2,1,1.14,8.5,17.0,1.16,8.0,16.5,2586,2204,945
946,2015-09-27,Eintracht Frankfurt,Hertha BSC,1,1,1,1.95,3.5,4.0,1.95,3.4,3.75,2396,2390,946
947,2015-10-02,SV Darmstadt 98,1. FSV Mainz 05,2,3,2,3.1,3.25,2.4,3.0,3.1,2.45,2341,2349,947
948,2015-10-03,Borussia Mönchengladbach,VfL Wolfsburg,2,0,0,2.6,3.4,2.7,2.7,3.25,2.7,2523,2471,948
949,2015-10-03,Hannover 96,Werder Bremen,1,0,0,2.6,3.4,2.7,2.65,3.2,2.65,2336,2492,949
950,2015-10-03,TSG 1899 Hoffenheim,VfB Stuttgart,2,2,1,2.45,3.75,2.65,2.5,3.3,2.7,2360,2333,950
951,2015-10-03,FC Ingolstadt 04,Eintracht Frankfurt,2,0,0,2.5,3.25,2.9,2.6,3.25,2.65,2331,2531,951
952,2015-10-03,Hertha BSC,Hamburger SV,3,0,0,2.2,3.2,3.5,2.15,3.3,3.3,2384,2340,952
953,2015-10-04,FC Schalke 04,1. FC Köln,0,3,2,1.73,3.8,4.8,1.75,3.7,4.75,2482,2289,953
954,2015-10-04,Bayer Leverkusen,FC Augsburg,1,1,1,1.4,4.75,8.0,1.4,4.75,8.0,2545,2335,954
955,2015-10-04,Bayern München,Borussia Dortmund,5,1,0,1.5,4.33,6.5,1.53,4.4,6.5,2784,2610,955
956,2015-10-16,1. FSV Mainz 05,Borussia Dortmund,0,2,2,5.75,4.75,1.5,5.5,4.6,1.53,2399,2610,956
957,2015-10-17,Eintracht Frankfurt,Borussia Mönchengladbach,1,5,2,2.45,3.4,2.88,2.5,3.3,2.7,2389,2534,957
958,2015-10-17,Hamburger SV,Bayer Leverkusen,0,0,1,4.75,3.5,1.8,4.6,3.6,1.8,2353,2555,958
959,2015-10-17,FC Schalke 04,Hertha BSC,2,1,0,1.75,3.75,4.75,1.8,3.75,4.4,2471,2390,959
960,2015-10-17,Werder Bremen,Bayern München,0,1,2,17.0,7.0,1.18,12.0,7.0,1.22,2367,2726,960
961,2015-10-17,VfL Wolfsburg,TSG 1899 Hoffenheim,4,2,0,1.62,4.33,5.0,1.65,4.0,5.25,2606,2525,961
962,2015-10-17,FC Augsburg,SV Darmstadt 98,0,2,2,1.8,3.5,4.75,1.85,3.5,4.1,2358,2204,962
963,2015-10-18,VfB Stuttgart,FC Ingolstadt 04,1,0,0,1.8,3.75,4.33,1.83,3.6,4.1,2318,2215,963
964,2015-10-18,1. FC Köln,Hannover 96,0,1,2,1.95,3.5,4.0,1.95,3.4,3.8,2412,2211,964
965,2015-10-23,TSG 1899 Hoffenheim,Hamburger SV,0,1,2,2.1,3.6,3.4,2.05,3.5,3.4,2350,2340,965
