,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR,B365H,B365D,B365A,BWH,BWD,BWA,Season
711,2008-11-07,19,9,2,1,0,1,1,1,12,10,7.0,2.0,18,19,10,3,3,2,0,1,2.3,3.3,3.1,2.2,3.2,3.0,08/09
712,2008-11-08,21,4,0,2,2,0,1,2,18,13,3.0,5.0,21,34,8,7,2,2,0,0,2.1,3.3,3.5,2.1,3.2,3.25,08/09
713,2008-11-08,18,5,0,0,1,0,0,1,16,21,2.0,8.0,22,16,5,3,1,1,0,1,4.33,3.6,1.8,4.3,3.4,1.75,08/09
714,2008-11-08,20,7,2,1,0,2,0,0,7,15,2.0,6.0,14,18,2,4,2,2,0,1,1.8,3.5,4.5,1.85,3.25,4.0,08/09
715,2008-11-08,23,13,3,3,1,1,3,2,13,13,5.0,6.0,13,21,6,5,1,3,0,0,5.0,3.5,1.73,4.8,3.3,1.7,08/09
716,2008-11-08,6,22,3,0,0,1,0,0,14,14,7.0,3.0,17,16,3,4,0,2,0,0,1.25,5.5,12.0,1.25,5.0,10.0,08/09
717,2008-11-09,11,15,2,2,1,1,0,0,11,25,6.0,8.0,20,23,4,7,4,4,0,0,3.1,3.3,2.3,3.0,3.2,2.2,08/09
718,2008-11-09,3,12,1,0,0,0,0,1,16,14,4.0,0.0,17,22,4,11,2,3,0,0,2.7,3.4,2.5,2.75,3.25,2.35,08/09
719,2008-11-09,17,0,1,2,2,1,2,2,10,7,4.0,3.0,19,19,18,1,2,4,0,0,2.8,3.3,2.5,2.65,3.2,2.45,08/09
720,2008-11-14,9,18,1,1,1,0,0,1,11,18,4.0,6.0,17,22,5,14,1,5,0,0,1.91,3.3,4.0,1.8,3.25,4.25,08/09
721,2008-11-15,22,23,1,0,0,0,0,1,15,20,3.0,6.0,20,18,4,7,0,1,0,0,2.3,3.3,3.1,2.15,3.2,3.1,08/09
722,2008-11-15,7,11,4,0,0,3,0,0,28,13,11.0,4.0,12,11,7,6,0,0,0,0,1.65,3.75,5.5,1.55,3.5,5.9,08/09
723,2008-11-15,3,20,2,1,0,0,1,2,10,14,4.0,5.0,16,20,2,6,4,3,0,0,2.5,3.3,2.75,2.45,3.2,2.65,08/09
724,2008-11-15,12,6,3,2,0,2,2,1,14,8,6.0,4.0,23,34,8,2,3,1,0,0,2.05,3.4,3.5,1.95,3.3,3.55,08/09
725,2008-11-15,13,17,2,1,0,2,0,0,15,11,7.0,1.0,11,19,6,7,1,3,1,0,2.25,3.25,3.2,2.15,3.2,3.1,08/09
726,2008-11-15,4,0,2,2,1,0,1,2,11,11,2.0,3.0,20,15,6,3,1,3,0,0,6.5,4.0,1.5,6.15,3.7,1.5,08/09
727,2008-11-15,15,21,0,0,1,0,0,1,17,15,6.0,6.0,23,22,8,4,1,2,0,0,1.36,4.5,9.0,1.3,4.8,8.2,08/09
728,2008-11-16,5,19,3,1,0,2,0,0,18,7,6.0,2.0,18,19,6,3,1,4,0,0,1.4,4.2,8.5,1.45,4.1,6.0,08/09
729,2008-11-21,23,7,0,1,2,0,1,2,19,14,8.0,6.0,9,15,7,4,1,0,0,0,3.1,3.3,2.3,3.15,3.15,2.15,08/09
730,2008-11-22,0,22,4,1,0,2,1,0,35,8,14.0,4.0,13,12,9,1,0,0,0,0,1.17,7.0,15.0,1.15,6.8,12.0,08/09
731,2008-11-22,21,13,2,1,0,0,0,1,12,12,6.0,5.0,15,14,4,10,2,1,0,1,5.0,3.6,1.7,5.0,3.4,1.65,08/09
732,2008-11-22,18,3,2,3,2,0,3,2,23,10,7.0,5.0,14,22,12,7,1,1,0,0,2.62,3.3,2.62,2.5,3.2,2.5,08/09
733,2008-11-22,11,9,4,0,0,2,0,0,12,10,5.0,4.0,20,13,3,5,2,0,0,0,2.25,3.4,3.1,2.35,3.15,2.8,08/09
734,2008-11-22,19,12,1,3,2,0,1,2,11,13,5.0,5.0,17,24,3,6,3,3,1,1,3.0,3.5,2.25,3.15,3.25,2.1,08/09
735,2008-11-22,17,4,3,1,0,3,1,0,13,9,4.0,3.0,18,20,5,5,1,3,0,0,1.36,4.75,9.0,1.35,4.4,7.6,08/09
736,2008-11-22,6,15,4,1,0,0,1,2,25,13,9.0,1.0,26,25,7,4,4,2,0,0,2.0,3.4,3.75,1.9,3.2,3.85,08/09
737,2008-11-23,20,5,2,1,0,1,1,1,13,17,6.0,7.0,20,21,3,6,3,2,0,0,2.38,3.4,2.88,2.35,3.25,2.75,08/09
738,2008-11-28,3,19,2,1,0,1,1,1,16,15,9.0,4.0,19,19,8,4,0,1,0,0,1.75,3.5,4.75,1.7,3.3,4.8,08/09
739,2008-11-29,9,23,3,2,0,3,0,0,9,18,5.0,5.0,18,16,3,9,0,2,0,0,1.85,3.4,4.33,1.8,3.25,4.25,08/09
740,2008-11-29,12,21,3,0,0,2,0,0,19,8,6.0,3.0,20,20,9,3,1,2,0,0,1.4,4.33,8.5,1.3,4.8,8.2,08/09
741,2008-11-29,13,0,0,2,2,0,0,1,15,14,4.0,6.0,19,13,7,8,2,2,0,0,2.75,3.3,2.5,2.6,3.25,2.45,08/09
742,2008-11-29,4,22,1,3,2,0,1,2,18,11,6.0,6.0,24,31,6,5,3,5,0,0,1.85,3.4,4.33,1.9,3.25,3.75,08/09
743,2008-11-29,5,11,5,0,0,3,0,0,19,15,8.0,1.0,12,21,8,4,1,2,0,0,1.4,4.5,8.0,1.35,4.45,7.5,08/09
744,2008-11-30,18,20,1,1,1,1,0,0,14,23,5.0,5.0,25,15,5,8,3,0,0,0,3.3,3.25,2.2,3.2,3.25,2.1,08/09
745,2008-11-30,7,6,0,0,1,0,0,1,6,13,1.0,3.0,10,10,3,8,2,2,0,0,2.2,3.3,3.25,2.15,3.2,3.1,08/09
746,2008-11-30,15,17,2,0,0,0,0,1,11,7,5.0,3.0,20,15,6,1,1,2,0,0,2.4,3.3,2.88,2.45,3.2,2.65,08/09
747,2008-12-05,0,12,2,1,0,0,0,1,15,13,2.0,6.0,22,29,3,4,3,3,0,0,1.62,3.8,5.5,1.7,3.65,4.25,08/09
748,2008-12-06,21,7,0,0,1,0,0,1,13,13,2.0,5.0,12,14,8,2,1,3,0,0,3.1,3.3,2.3,3.3,3.15,2.1,08/09
749,2008-12-06,22,15,0,3,2,0,1,2,16,18,3.0,10.0,19,25,9,2,3,2,0,0,3.3,3.25,2.2,3.25,3.2,2.1,08/09
750,2008-12-06,11,18,4,0,0,2,0,0,21,6,8.0,2.0,15,15,5,3,2,3,0,1,2.1,3.3,3.5,2.0,3.25,3.45,08/09
751,2008-12-06,23,5,1,0,0,0,0,1,16,15,2.0,4.0,22,23,5,5,3,1,0,1,5.0,3.6,1.7,4.9,3.45,1.65,08/09
752,2008-12-06,4,13,1,3,2,0,2,2,19,19,10.0,9.0,20,18,6,3,3,1,0,0,4.75,3.5,1.75,4.6,3.4,1.7,08/09
753,2008-12-06,17,3,1,0,0,0,0,1,18,5,5.0,1.0,22,15,7,1,1,3,0,0,1.83,3.4,4.33,1.9,3.25,3.8,08/09
754,2008-12-07,19,20,1,2,2,0,2,2,13,13,8.0,4.0,11,11,9,5,1,2,0,0,3.1,3.3,2.3,2.95,3.15,2.25,08/09
755,2008-12-07,6,9,2,1,0,1,0,0,13,11,5.0,3.0,15,19,8,3,2,2,0,1,1.57,4.0,5.75,1.55,3.75,5.3,08/09
756,2008-12-12,7,4,2,1,0,1,0,0,9,8,4.0,2.0,18,30,4,4,2,2,1,0,1.44,4.2,7.5,1.4,4.25,6.7,08/09
757,2008-12-13,18,19,1,2,2,0,1,2,18,10,6.0,2.0,15,17,9,5,1,0,0,2,2.1,3.3,3.5,2.2,3.15,3.05,08/09
758,2008-12-13,20,11,1,0,0,0,0,1,18,8,3.0,2.0,19,14,8,5,1,2,0,0,1.44,4.2,7.5,1.4,4.2,6.8,08/09
759,2008-12-13,9,21,1,1,1,1,0,0,7,10,4.0,1.0,18,17,4,6,1,1,0,0,1.8,3.5,4.5,1.75,3.25,4.55,08/09
760,2008-12-13,3,23,4,0,0,1,0,0,12,23,8.0,7.0,13,17,3,7,2,0,0,0,1.5,4.0,6.5,1.45,4.0,6.25,08/09
761,2008-12-13,13,22,1,1,1,0,0,1,20,5,6.0,2.0,15,17,5,3,0,1,0,0,1.3,5.0,10.0,1.3,4.85,8.05,08/09
762,2008-12-13,15,0,2,2,1,1,0,0,25,7,3.0,5.0,21,22,5,1,2,3,0,1,3.8,3.3,2.0,3.55,3.3,1.95,08/09
763,2008-12-13,5,6,2,1,0,1,1,1,18,9,3.0,1.0,9,14,7,3,1,1,0,0,2.05,3.5,3.4,2.1,3.25,3.2,08/09
764,2008-12-14,12,17,1,1,1,0,1,2,20,5,5.0,2.0,16,26,11,4,2,3,0,2,2.1,3.4,3.1,1.95,3.3,3.55,08/09
765,2009-01-30,20,0,1,0,0,1,0,0,15,21,7.0,7.0,23,14,5,7,4,2,0,0,3.8,3.4,2.0,3.6,3.25,1.95,08/09
766,2009-01-31,7,13,1,1,1,1,0,0,7,24,4.0,3.0,22,21,4,3,1,1,0,0,2.6,3.25,2.75,2.55,3.2,2.55,08/09
767,2009-01-31,19,6,1,1,1,1,0,0,12,13,2.0,5.0,17,24,5,14,4,2,0,0,3.5,3.3,2.1,3.25,3.15,2.1,08/09
768,2009-01-31,9,17,1,0,0,1,0,0,9,22,5.0,5.0,19,18,5,7,2,0,0,0,3.0,3.25,2.37,2.85,3.2,2.3,08/09
769,2009-01-31,3,11,2,1,0,1,0,0,11,17,6.0,6.0,20,18,4,5,3,1,0,0,1.72,3.5,5.0,1.7,3.3,4.8,08/09
770,2009-01-31,12,22,2,0,0,1,0,0,21,5,6.0,0.0,23,18,7,1,4,2,0,0,1.44,4.5,7.0,1.4,4.5,6.15,08/09
771,2009-01-31,15,4,2,0,0,0,0,1,14,10,9.0,1.0,20,24,7,4,2,0,0,0,1.4,4.5,8.0,1.4,4.5,6.15,08/09
772,2009-02-01,18,23,2,0,0,1,0,0,11,16,6.0,3.0,25,27,2,8,2,3,0,0,2.0,3.3,3.8,2.0,3.2,3.5,08/09
773,2009-02-01,5,21,1,2,2,1,1,1,21,5,5.0,2.0,15,15,14,1,2,2,0,0,1.36,4.75,9.0,1.35,4.6,7.1,08/09
774,2009-02-06,21,3,1,1,1,1,1,1,16,5,7.0,3.0,16,15,7,2,2,1,0,0,2.62,3.25,2.65,2.65,3.2,2.45,08/09
775,2009-02-07,11,19,2,2,1,1,0,0,18,13,7.0,3.0,14,20,6,5,2,2,1,0,2.15,3.3,3.3,2.05,3.25,3.3,08/09
776,2009-02-07,23,20,3,2,0,0,1,2,13,17,4.0,5.0,32,20,2,5,3,4,1,1,4.0,3.4,1.9,4.0,3.25,1.85,08/09
777,2009-02-07,13,15,2,4,2,0,1,2,18,14,3.0,5.0,16,19,10,3,1,4,1,0,1.8,3.5,4.5,1.75,3.35,4.35,08/09
778,2009-02-07,4,12,1,1,1,1,0,0,18,13,7.0,5.0,26,22,2,6,2,4,0,0,3.4,3.4,2.1,3.55,3.3,1.95,08/09
779,2009-02-07,17,5,1,0,0,0,0,1,6,16,1.0,4.0,21,24,6,12,3,1,0,0,2.0,3.4,3.6,2.0,3.2,3.5,08/09
780,2009-02-07,6,18,2,0,0,1,0,0,13,17,4.0,7.0,28,18,6,9,2,1,0,0,1.44,4.0,8.0,1.4,4.15,7.0,08/09
781,2009-02-08,0,7,3,1,0,1,1,1,34,12,13.0,3.0,10,16,11,2,1,3,0,0,1.44,4.0,8.0,1.37,4.1,8.1,08/09
782,2009-02-08,22,9,3,1,0,1,0,0,9,10,3.0,3.0,20,18,7,7,2,2,0,1,2.5,3.3,2.75,2.55,3.2,2.55,08/09
783,2009-02-13,12,13,1,4,2,1,3,2,11,13,2.0,5.0,19,31,2,6,1,4,0,0,2.37,3.4,2.87,2.2,3.3,2.95,08/09
784,2009-02-14,18,17,2,1,0,1,1,1,17,22,4.0,5.0,16,18,13,4,4,2,0,0,3.5,3.3,2.1,3.5,3.2,2.0,08/09
785,2009-02-14,11,6,0,2,2,0,1,2,7,11,1.0,4.0,25,19,1,9,4,1,0,0,3.0,3.4,2.3,3.0,3.1,2.25,08/09
786,2009-02-14,19,23,0,0,1,0,0,1,14,10,2.0,6.0,18,25,8,3,2,2,0,0,1.83,3.4,4.33,1.85,3.3,3.9,08/09
787,2009-02-14,9,15,3,3,1,2,2,1,18,10,8.0,5.0,10,21,9,2,3,3,0,0,2.75,3.4,2.5,2.7,3.2,2.4,08/09
788,2009-02-14,3,0,2,1,0,1,0,0,8,16,3.0,6.0,24,10,2,6,2,0,0,0,4.0,3.5,1.9,3.85,3.2,1.9,08/09
789,2009-02-14,5,4,1,1,1,0,0,1,35,6,13.0,2.0,17,20,19,2,2,1,0,0,1.44,4.5,7.0,1.35,4.3,7.75,08/09
790,2009-02-15,7,22,1,1,1,1,1,1,19,13,3.0,6.0,11,14,9,3,2,2,1,0,1.57,3.75,6.5,1.45,3.9,6.5,08/09
791,2009-02-15,20,21,2,0,0,1,0,0,20,12,7.0,6.0,19,14,9,5,1,0,0,0,1.44,4.2,7.5,1.45,3.75,7.0,08/09
792,2009-02-20,17,7,1,1,1,1,0,0,10,7,2.0,2.0,10,24,10,1,1,4,0,0,1.85,3.5,4.2,1.87,3.3,3.85,08/09
793,2009-02-21,0,19,1,2,2,0,2,2,24,14,5.0,4.0,15,17,9,4,2,2,0,0,1.25,5.5,12.0,1.2,6.0,10.0,08/09
794,2009-02-21,21,18,1,1,1,0,1,2,19,14,3.0,4.0,15,20,7,6,2,1,0,1,2.2,3.3,3.2,2.2,3.2,3.0,08/09
795,2009-02-21,22,5,2,1,0,0,0,1,11,23,4.0,9.0,18,18,7,6,1,4,0,0,4.33,3.5,1.83,4.25,3.25,1.8,08/09
796,2009-02-21,23,11,0,1,2,0,0,1,13,11,1.0,2.0,19,22,6,2,2,3,0,0,2.1,3.3,3.5,2.2,3.2,3.0,08/09
797,2009-02-21,4,9,3,2,0,2,0,0,19,10,5.0,2.0,25,16,6,3,2,3,0,0,2.25,3.25,3.2,2.3,3.25,2.8,08/09
798,2009-02-21,15,12,3,3,1,2,2,1,12,13,5.0,6.0,30,21,3,4,4,2,0,0,2.05,3.3,3.6,2.1,3.25,3.2,08/09
799,2009-02-21,6,3,2,1,0,0,0,1,12,11,4.0,3.0,16,15,8,5,1,2,0,0,1.95,3.4,3.8,2.05,3.3,3.25,08/09
800,2009-02-22,13,20,1,2,2,1,1,1,13,10,3.0,5.0,18,18,4,0,4,2,0,1,2.0,3.3,3.75,2.15,3.25,3.05,08/09
801,2009-02-27,19,21,1,1,1,1,1,1,16,8,3.0,3.0,17,14,6,1,0,2,0,0,2.0,3.4,3.75,1.85,3.25,4.0,08/09
802,2009-02-28,18,22,3,2,0,1,1,1,16,12,8.0,5.0,21,26,5,4,1,4,0,0,2.0,3.3,4.0,2.05,3.2,3.35,08/09
803,2009-02-28,7,12,0,0,1,0,0,1,18,13,7.0,3.0,27,24,9,2,1,4,1,1,2.37,3.3,3.0,2.35,3.15,2.8,08/09
804,2009-02-28,11,17,1,2,2,0,1,2,17,11,6.0,5.0,25,21,4,8,4,4,0,0,3.8,3.4,2.0,3.4,3.15,2.05,08/09
805,2009-02-28,9,13,1,0,0,1,0,0,12,13,4.0,5.0,19,18,7,5,2,2,0,0,3.4,3.4,2.1,3.1,3.2,2.15,08/09
806,2009-02-28,3,4,2,1,0,2,0,0,16,18,5.0,4.0,10,24,8,7,0,4,0,0,1.57,3.75,6.0,1.47,3.85,6.25,08/09
807,2009-03-01,20,6,1,3,2,0,2,2,16,8,4.0,3.0,17,26,4,2,3,3,0,0,1.9,3.5,4.0,1.85,3.3,3.9,08/09
808,2009-03-01,23,15,0,2,2,0,0,1,13,14,3.0,6.0,21,21,3,3,2,4,0,0,3.4,3.4,2.1,3.25,3.2,2.1,08/09
809,2009-03-01,5,0,0,0,1,0,0,1,11,12,3.0,4.0,11,27,4,5,1,1,1,0,3.1,3.3,2.3,3.05,3.3,2.15,08/09
810,2009-03-06,17,19,1,0,0,1,0,0,10,11,3.0,4.0,24,16,5,4,3,2,0,0,1.61,3.6,6.0,1.6,3.7,4.9,08/09
811,2009-03-07,0,9,5,1,0,3,1,0,20,10,9.0,2.0,12,16,10,6,0,2,0,0,1.33,5.0,9.0,1.35,4.65,7.0,08/09
812,2009-03-07,22,3,1,3,2,1,2,2,16,13,5.0,7.0,19,18,5,3,0,1,0,0,2.8,3.4,2.4,2.8,3.2,2.35,08/09
813,2009-03-07,12,5,0,0,1,0,0,1,18,15,4.0,3.0,24,20,8,7,1,2,0,0,2.87,3.4,2.37,2.7,3.2,2.4,08/09
814,2009-03-07,4,20,4,1,0,2,1,0,16,16,9.0,3.0,13,25,4,4,2,5,0,0,3.3,3.3,2.2,3.45,3.25,2.0,08/09
815,2009-03-07,15,7,2,1,0,1,0,0,17,9,6.0,2.0,14,17,4,6,3,1,0,0,1.9,3.4,4.0,1.9,3.2,3.85,08/09
816,2009-03-07,6,23,1,0,0,1,0,0,9,10,5.0,3.0,26,17,9,4,2,1,0,0,1.4,4.5,7.5,1.35,4.45,7.5,08/09
817,2009-03-08,21,11,0,0,1,0,0,1,9,11,3.0,6.0,14,20,5,3,2,2,0,0,2.15,3.3,3.4,2.15,3.25,3.05,08/09
818,2009-03-08,13,18,1,1,1,0,1,2,29,8,6.0,2.0,15,18,7,3,2,0,0,1,1.5,4.1,6.5,1.5,3.75,6.0,08/09
819,2009-03-13,6,17,4,3,0,2,1,0,16,10,8.0,4.0,18,28,8,2,2,2,0,0,2.2,3.3,3.3,2.1,3.2,3.25,08/09
820,2009-03-14,18,0,0,3,2,0,1,2,3,13,1.0,5.0,19,14,0,5,1,3,1,0,6.0,3.8,1.57,5.95,3.5,1.55,08/09
821,2009-03-14,11,12,1,1,1,0,1,2,12,13,4.0,4.0,23,18,4,7,3,2,0,0,2.88,3.4,2.38,3.05,3.15,2.2,08/09
822,2009-03-14,19,4,2,4,2,0,2,2,16,6,5.0,4.0,14,26,9,1,2,2,0,0,2.1,3.25,3.5,2.1,3.25,3.15,08/09
823,2009-03-14,9,7,4,4,1,1,2,2,15,22,5.0,10.0,18,12,13,7,4,1,0,0,2.5,3.25,2.8,2.5,3.2,2.6,08/09
824,2009-03-14,3,13,1,0,0,0,0,1,10,14,3.0,2.0,18,18,1,3,2,1,0,0,2.38,3.4,2.88,2.3,3.25,2.8,08/09
825,2009-03-14,23,21,0,1,2,0,0,1,18,9,5.0,2.0,20,22,10,4,1,2,0,1,2.1,3.3,3.6,2.2,3.2,3.0,08/09
826,2009-03-15,20,22,2,0,0,2,0,0,14,11,7.0,6.0,18,17,3,8,1,1,0,0,1.4,4.33,8.5,1.4,3.85,8.0,08/09
827,2009-03-15,5,15,4,0,0,1,0,0,10,13,6.0,3.0,26,15,2,6,3,0,0,0,1.91,3.4,4.0,1.9,3.25,3.8,08/09
828,2009-03-20,4,18,0,1,2,0,1,2,19,7,4.0,3.0,17,18,11,6,3,3,0,0,2.0,3.4,3.6,1.9,3.25,3.75,08/09
829,2009-03-21,0,23,1,0,0,1,0,0,15,8,6.0,2.0,11,31,6,7,4,3,0,0,1.14,7.5,17.0,1.15,6.8,12.0,08/09
830,2009-03-21,21,6,0,3,2,0,1,2,11,10,5.0,3.0,9,25,6,4,2,2,0,0,3.4,3.4,2.1,3.4,3.05,2.1,08/09
831,2009-03-21,22,19,0,2,2,0,0,1,19,5,4.0,4.0,15,20,7,3,1,2,0,0,2.3,3.4,3.0,2.3,3.15,2.9,08/09
832,2009-03-21,7,5,1,0,0,0,0,1,14,16,5.0,3.0,17,15,6,7,1,2,0,0,2.75,3.3,2.5,2.85,3.05,2.4,08/09
833,2009-03-21,12,9,2,2,1,1,1,1,17,6,8.0,2.0,23,20,7,3,2,2,0,0,1.61,3.75,5.5,1.6,3.55,5.2,08/09
834,2009-03-21,13,11,1,1,1,1,1,1,14,16,2.0,6.0,16,20,5,11,2,3,0,0,1.5,4.0,7.0,1.5,3.7,6.15,08/09
835,2009-03-21,15,3,2,0,0,0,0,1,24,12,7.0,4.0,17,19,4,4,0,2,0,0,2.2,3.4,3.2,2.15,3.2,3.1,08/09
836,2009-03-22,17,20,1,2,2,0,0,1,15,11,3.0,4.0,17,33,3,3,2,2,0,0,2.15,3.25,3.1,2.2,3.1,3.1,08/09
837,2009-04-03,21,17,0,2,2,0,1,2,12,16,5.0,5.0,18,16,4,7,2,1,0,0,3.5,3.3,2.1,3.55,3.1,2.0,08/09
838,2009-04-04,18,15,1,2,2,0,0,1,18,27,8.0,6.0,18,23,8,12,1,2,0,0,2.87,3.3,2.4,3.05,3.15,2.2,08/09
839,2009-04-04,11,22,2,1,0,1,1,1,22,7,6.0,2.0,24,30,10,1,1,4,0,0,1.85,3.5,4.2,1.8,3.3,4.15,08/09
840,2009-04-04,20,12,1,0,0,1,0,0,14,13,1.0,5.0,19,19,4,10,1,3,1,0,1.8,3.4,4.5,1.85,3.3,3.9,08/09
841,2009-04-04,3,7,1,3,2,0,1,2,14,10,4.0,6.0,14,20,10,5,1,1,0,0,2.0,3.3,3.8,1.95,3.15,3.7,08/09
842,2009-04-04,6,0,5,1,0,1,1,1,10,14,5.0,3.0,26,19,3,2,1,3,0,0,2.6,3.3,2.6,2.55,3.2,2.55,08/09
843,2009-04-05,19,13,0,2,2,0,0,1,13,14,0.0,7.0,19,27,6,6,3,1,0,0,3.4,3.4,2.1,3.15,3.15,2.15,08/09
844,2009-04-05,23,4,0,0,1,0,0,1,16,9,4.0,2.0,13,10,8,5,1,0,0,0,2.3,3.3,3.1,2.35,3.25,2.75,08/09
845,2009-04-05,5,9,4,1,0,1,0,0,24,9,10.0,3.0,19,22,3,3,0,2,0,0,1.44,4.33,7.0,1.4,4.05,7.2,08/09
846,2009-04-11,0,11,4,0,0,3,0,0,15,7,6.0,1.0,18,16,5,3,1,1,0,0,1.33,5.0,9.0,1.25,5.15,9.5,08/09
847,2009-04-11,22,21,2,1,0,1,0,0,14,14,8.0,4.0,22,20,6,1,4,2,0,0,2.3,3.25,3.1,2.2,3.2,3.0,08/09
848,2009-04-11,7,19,3,1,0,1,1,1,20,10,9.0,4.0,13,12,6,4,1,1,0,0,1.73,3.5,5.0,1.65,3.4,5.05,08/09
849,2009-04-11,9,3,2,0,0,1,0,0,9,15,3.0,2.0,16,14,6,5,2,4,0,1,2.5,3.3,2.75,2.55,3.05,2.6,08/09
850,2009-04-11,12,18,0,3,2,0,1,2,19,14,6.0,5.0,15,17,10,3,1,2,2,0,1.67,3.6,5.25,1.6,3.55,5.2,08/09
851,2009-04-11,4,6,1,2,2,0,1,2,14,16,6.0,7.0,16,17,6,10,0,4,0,0,4.0,3.4,1.91,3.95,3.25,1.85,08/09
852,2009-04-11,17,23,2,0,0,1,0,0,12,16,5.0,6.0,3,13,4,6,0,0,0,0,1.3,5.0,11.0,1.3,4.75,8.3,08/09
853,2009-04-12,13,5,1,1,1,1,1,1,10,13,3.0,5.0,17,16,7,3,0,0,0,0,2.38,3.4,2.9,2.45,3.2,2.65,08/09
854,2009-04-12,15,20,1,0,0,0,0,1,22,13,5.0,4.0,11,26,4,5,0,1,0,0,2.1,3.4,3.4,2.1,3.3,3.1,08/09
855,2009-04-17,17,22,4,0,0,2,0,0,15,4,9.0,3.0,9,20,4,1,0,1,0,0,1.33,4.75,10.0,1.3,4.75,8.3,08/09
856,2009-04-18,21,0,0,1,2,0,0,1,8,21,1.0,9.0,22,27,2,11,4,3,0,0,7.0,4.0,1.5,7.0,3.75,1.45,08/09
857,2009-04-18,18,7,0,2,2,0,1,2,28,16,4.0,8.0,10,18,7,6,1,0,0,0,3.1,3.4,2.3,2.95,3.1,2.3,08/09
858,2009-04-18,11,4,4,1,0,1,0,0,11,15,4.0,4.0,16,19,8,3,2,1,0,0,2.1,3.3,3.5,2.1,3.15,3.3,08/09
859,2009-04-18,19,15,0,3,2,0,1,2,11,13,3.0,3.0,9,16,4,5,2,1,0,0,3.4,3.4,2.1,3.35,3.2,2.05,08/09
860,2009-04-18,23,12,2,2,1,1,1,1,13,22,6.0,8.0,20,22,4,5,3,3,0,1,2.88,3.4,2.4,2.85,3.2,2.3,08/09
861,2009-04-18,6,13,2,1,0,1,0,0,19,11,11.0,3.0,19,22,5,5,1,3,0,0,1.95,3.4,3.8,1.85,3.25,4.0,08/09
862,2009-04-19,20,9,2,1,0,1,0,0,15,11,7.0,2.0,13,26,3,1,1,1,0,0,1.44,4.33,7.0,1.4,4.15,7.0,08/09
863,2009-04-19,3,5,2,1,0,0,1,2,13,10,4.0,5.0,19,18,5,10,3,0,0,0,2.88,3.4,2.4,2.7,3.2,2.4,08/09
864,2009-04-24,12,3,0,1,2,0,1,2,25,4,9.0,1.0,16,14,15,2,0,1,0,0,2.37,3.4,2.87,2.5,3.2,2.6,08/09
865,2009-04-25,0,17,0,1,2,0,1,2,22,8,6.0,4.0,16,15,15,5,2,3,1,1,1.61,3.75,5.5,1.6,3.55,5.2,08/09
866,2009-04-25,7,20,2,0,0,1,0,0,11,10,2.0,3.0,11,13,4,5,0,4,0,0,2.2,3.3,3.1,2.3,3.2,2.85,08/09
867,2009-04-25,9,19,2,1,0,2,0,0,9,10,6.0,4.0,19,14,3,5,1,3,0,0,1.9,3.4,4.0,1.9,3.2,3.85,08/09
868,2009-04-25,13,23,0,1,2,0,0,1,21,6,13.0,2.0,18,17,11,3,2,0,0,0,1.4,4.5,7.0,1.35,4.2,8.3,08/09
869,2009-04-25,15,11,2,0,0,1,0,0,11,11,5.0,2.0,16,16,2,4,1,2,0,0,1.36,4.75,9.0,1.4,3.9,7.6,08/09
870,2009-04-25,5,18,3,2,0,0,2,2,30,14,9.0,4.0,14,13,10,2,3,0,0,0,1.5,4.2,7.0,1.4,4.15,7.0,08/09
871,2009-04-26,22,6,2,0,0,0,0,1,12,19,6.0,7.0,20,23,5,6,1,2,0,0,5.75,3.8,1.6,5.35,3.45,1.6,08/09
872,2009-04-26,4,21,1,1,1,1,1,1,11,4,5.0,2.0,22,23,3,6,2,4,0,0,1.9,3.4,4.0,1.95,3.2,3.65,08/09
873,2009-05-01,18,9,0,2,2,0,2,2,23,14,6.0,7.0,18,16,10,5,3,1,0,0,2.0,3.5,3.6,2.0,3.15,3.55,08/09
874,2009-05-02,0,4,2,1,0,2,1,0,15,7,5.0,2.0,15,19,6,2,0,3,0,0,1.28,5.5,9.5,1.25,5.5,8.5,08/09
875,2009-05-02,21,15,2,2,1,1,2,2,7,19,4.0,4.0,14,17,4,7,1,3,0,0,4.33,3.4,1.85,4.25,3.25,1.8,08/09
876,2009-05-02,11,7,0,2,2,0,0,1,8,11,3.0,3.0,12,11,4,6,4,1,0,0,3.2,3.5,2.15,3.0,3.15,2.25,08/09
877,2009-05-02,23,22,0,0,1,0,0,1,20,4,4.0,1.0,20,28,11,1,3,5,0,0,2.1,3.4,3.4,2.15,3.1,3.2,08/09
878,2009-05-02,17,13,1,2,2,0,2,2,12,14,7.0,5.0,18,24,10,2,4,2,0,0,1.75,3.6,4.5,1.8,3.3,4.15,08/09
879,2009-05-02,6,12,4,0,0,0,0,1,15,11,12.0,6.0,15,14,11,7,3,3,0,1,1.44,4.33,7.0,1.5,3.85,5.8,08/09
880,2009-05-03,19,5,1,0,0,0,0,1,12,18,3.0,4.0,14,13,1,4,0,3,0,0,3.3,3.3,2.15,3.1,3.1,2.2,08/09
881,2009-05-03,20,3,1,1,1,1,0,0,13,14,4.0,6.0,13,13,8,5,0,2,0,0,1.95,3.5,3.75,1.9,3.25,3.8,08/09
